ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.108,9.979677758282566,-1,465,-1,-1,-1,9.979677758282566,-1,465,-1
185.18.250.204,10.784824193870724,-1,390,-1,-1,-1,10.784824193870724,-1,390,-1
185.18.250.114,12.073292491682755,-1,488,-1,-1,-1,12.073292491682755,-1,488,-1
185.18.250.3,11.149585232611233,-1,297,-1,-1,-1,11.149585232611233,-1,297,-1
185.18.250.196,11.504685606914514,-1,420,-1,-1,-1,11.504685606914514,-1,420,-1
185.18.250.240,12.286624150034479,-1,325,-1,-1,-1,12.286624150034479,-1,325,-1
185.18.250.172,10.237058933985017,-1,355,-1,-1,-1,10.237058933985017,-1,355,-1
185.18.250.120,13.178118163047964,-1,325,-1,-1,-1,13.178118163047964,-1,325,-1
185.18.250.104,11.946739939869742,-1,353,-1,-1,-1,11.946739939869742,-1,353,-1
185.18.250.200,11.014561291561437,-1,397,-1,-1,-1,11.014561291561437,-1,397,-1
185.18.250.230,11.2305378992193,-1,303,-1,-1,-1,11.2305378992193,-1,303,-1
185.18.250.177,9.03135948797196,-1,283,-1,-1,-1,9.03135948797196,-1,283,-1
185.18.250.187,10.759678347604355,-1,330,-1,-1,-1,10.759678347604355,-1,330,-1
185.18.250.168,11.508755062855334,-1,364,-1,-1,-1,11.508755062855334,-1,364,-1
185.18.250.86,10.244068911540356,-1,614,-1,-1,-1,10.244068911540356,-1,614,-1
185.18.250.189,9.776672448741708,-1,518,-1,-1,-1,9.776672448741708,-1,518,-1
185.18.250.160,13.239655488282985,-1,211,-1,-1,-1,13.239655488282985,-1,211,-1
185.18.250.106,13.140929322106189,-1,212,-1,-1,-1,13.140929322106189,-1,212,-1
185.18.250.138,11.063626181678723,-1,211,-1,-1,-1,11.063626181678723,-1,211,-1
185.18.250.73,13.02621046076179,-1,213,-1,-1,-1,13.02621046076179,-1,213,-1
173.245.49.182,14.068237422995546,-1,219,-1,-1,-1,14.068237422995546,-1,219,-1
173.245.59.226,10.856585402719874,-1,177,-1,-1,-1,10.856585402719874,-1,177,-1
173.245.59.131,14.881247182015924,-1,175,-1,-1,-1,14.881247182015924,-1,175,-1
103.21.244.250,13.417759666277252,-1,184,-1,-1,-1,13.417759666277252,-1,184,-1
103.21.244.139,10.627071897072799,-1,178,-1,-1,-1,10.627071897072799,-1,178,-1
103.21.244.57,13.219492352637664,-1,187,-1,-1,-1,13.219492352637664,-1,187,-1
103.21.244.146,13.96353416017202,-1,178,-1,-1,-1,13.96353416017202,-1,178,-1
103.21.244.16,13.20804402887942,-1,175,-1,-1,-1,13.20804402887942,-1,175,-1
154.84.175.179,13.461672657586323,-1,183,-1,-1,-1,13.461672657586323,-1,183,-1
154.84.175.134,11.876485970722163,-1,177,-1,-1,-1,11.876485970722163,-1,177,-1
154.84.175.161,12.594695382166298,-1,195,-1,-1,-1,12.594695382166298,-1,195,-1
154.84.175.103,14.580612377876726,-1,196,-1,-1,-1,14.580612377876726,-1,196,-1
154.84.175.46,13.687706690808339,-1,193,-1,-1,-1,13.687706690808339,-1,193,-1
154.84.175.117,12.8537405633898,-1,212,-1,-1,-1,12.8537405633898,-1,212,-1
154.84.175.234,11.892597653260074,-1,204,-1,-1,-1,11.892597653260074,-1,204,-1
154.84.175.173,11.24283655607968,-1,184,-1,-1,-1,11.24283655607968,-1,184,-1
154.84.175.199,15.205659683483137,-1,223,-1,-1,-1,15.205659683483137,-1,223,-1
154.84.175.239,11.642271814149856,-1,205,-1,-1,-1,11.642271814149856,-1,205,-1
154.84.175.81,13.864805288347608,-1,212,-1,-1,-1,13.864805288347608,-1,212,-1
154.84.175.132,13.013599814001847,-1,206,-1,-1,-1,13.013599814001847,-1,206,-1
154.84.175.94,12.895890332479436,-1,216,-1,-1,-1,12.895890332479436,-1,216,-1
154.84.175.13,12.581562336858882,-1,242,-1,-1,-1,12.581562336858882,-1,242,-1
154.84.175.14,14.25981896364594,-1,235,-1,-1,-1,14.25981896364594,-1,235,-1
154.84.175.101,13.959372572522456,-1,199,-1,-1,-1,13.959372572522456,-1,199,-1
154.84.175.253,14.307958305886263,-1,202,-1,-1,-1,14.307958305886263,-1,202,-1
154.84.175.111,12.140211552467683,-1,193,-1,-1,-1,12.140211552467683,-1,193,-1
154.84.175.18,12.590185069263034,-1,186,-1,-1,-1,12.590185069263034,-1,186,-1
154.84.175.233,14.566319870946764,-1,186,-1,-1,-1,14.566319870946764,-1,186,-1
185.238.228.148,11.313537000210477,-1,271,-1,-1,-1,11.313537000210477,-1,271,-1
185.238.228.124,11.192237735463305,-1,258,-1,-1,-1,11.192237735463305,-1,258,-1
185.238.228.153,8.294570386519188,-1,246,-1,-1,-1,8.294570386519188,-1,246,-1
185.238.228.177,9.959622321583607,-1,304,-1,-1,-1,9.959622321583607,-1,304,-1
185.238.228.211,13.040037249947538,-1,329,-1,-1,-1,13.040037249947538,-1,329,-1
185.238.228.152,11.513388754165398,-1,286,-1,-1,-1,11.513388754165398,-1,286,-1
185.238.228.69,8.719538591583131,-1,303,-1,-1,-1,8.719538591583131,-1,303,-1
185.238.228.145,9.48069201376869,-1,286,-1,-1,-1,9.48069201376869,-1,286,-1
185.238.228.122,7.78885125254791,-1,284,-1,-1,-1,7.78885125254791,-1,284,-1
185.238.228.189,10.735299872125832,-1,277,-1,-1,-1,10.735299872125832,-1,277,-1
185.238.228.169,9.780438687691309,-1,301,-1,-1,-1,9.780438687691309,-1,301,-1
185.238.228.159,10.158420698028895,-1,277,-1,-1,-1,10.158420698028895,-1,277,-1
185.238.228.101,10.217829435310396,-1,275,-1,-1,-1,10.217829435310396,-1,275,-1
185.238.228.227,9.605972840166034,-1,273,-1,-1,-1,9.605972840166034,-1,273,-1
185.238.228.64,9.254747676829908,-1,285,-1,-1,-1,9.254747676829908,-1,285,-1
185.238.228.82,11.10308512281111,-1,241,-1,-1,-1,11.10308512281111,-1,241,-1
185.238.228.221,12.033906132364793,-1,470,-1,-1,-1,12.033906132364793,-1,470,-1
185.238.228.28,11.395310957675173,-1,417,-1,-1,-1,11.395310957675173,-1,417,-1
185.238.228.21,10.15442880755356,-1,418,-1,-1,-1,10.15442880755356,-1,418,-1
185.238.228.97,9.209611882965406,-1,348,-1,-1,-1,9.209611882965406,-1,348,-1
